680,674 (10.37%)  /opt/build/glibc/glibc-2.24/malloc/malloc.c:_int_malloc [/lib/x86_64-linux-gnu/libc-2.24.so]
  1,755 ( 0.03%)  /home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c:tinyrl_display_matches [/home/ykuznetsov/klish-2.1.3/install/lib/libtinyrl.so.1.0.0]
  1,693 ( 0.03%)  /opt/build/glibc/glibc-2.24/elf/dl-fini.c:_dl_sort_fini [/lib/x86_64-linux-gnu/ld-2.24.so]
  1,676 ( 0.03%)  /home/ykuznetsov/klish-2.1.3/lub/bintree/bintree_remove.c:lub_bintree_remove [/home/ykuznetsov/klish-2.1.3/install/lib/liblub.so.1.0.0]
  1,665 ( 0.03%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../strchr.S:index [/lib/x86_64-linux-gnu/ld-2.24.so]
  1,642 ( 0.03%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_xml.c:process_action [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,638 ( 0.02%)  /opt/build/glibc/glibc-2.24/posix/regex_internal.c:re_node_set_init_copy [/lib/x86_64-linux-gnu/libc-2.24.so]
  1,580 ( 0.02%)  ???:0x00000000000094a0 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
  1,556 ( 0.02%)  ???:0x0000000005686938 [???]
  1,550 ( 0.02%)  ???:0x0000000000019b10 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
  1,479 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/tinyrl/vt100/vt100.c:tinyrl_vt100_vprintf [/home/ykuznetsov/klish-2.1.3/install/lib/libtinyrl.so.1.0.0]
  1,405 ( 0.02%)  /opt/build/glibc/glibc-2.24/libio/fileops.c:_IO_do_write@@GLIBC_2.2.5 [/lib/x86_64-linux-gnu/libc-2.24.so]
  1,397 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/lub/argv/argv.c:lub_argv__get_argv [/home/ykuznetsov/klish-2.1.3/install/lib/liblub.so.1.0.0]
  1,390 ( 0.02%)  ???:XML_ParserCreate_MM [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
  1,386 ( 0.02%)  ???:0x0000000000014cd0 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
  1,362 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/clish/command/command.c:clish_command_new [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,351 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c:tinyrl_delete_text [/home/ykuznetsov/klish-2.1.3/install/lib/libtinyrl.so.1.0.0]
  1,347 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_parse.c:clish_shell_parse_pargv [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,338 ( 0.02%)  /opt/build/glibc/glibc-2.24/libio/fileno.c:fileno [/lib/x86_64-linux-gnu/libc-2.24.so]
  1,330 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/clish/command/command.c:clish_command_diff [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,309 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/clish/command/command.c:clish_command_fini [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,301 ( 0.02%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/memcmp-sse4.S:__memcmp_sse4_1 [/lib/x86_64-linux-gnu/libc-2.24.so]
  1,280 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c:clish_expat_free_node [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,268 ( 0.02%)  /opt/build/glibc/glibc-2.24/elf/dl-minimal.c:strsep [/lib/x86_64-linux-gnu/ld-2.24.so]
  1,260 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c:tinyrl_insert_text [/home/ykuznetsov/klish-2.1.3/install/lib/libtinyrl.so.1.0.0]
  1,252 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/lub/bintree/bintree_findfirst.c:lub_bintree_findfirst [/home/ykuznetsov/klish-2.1.3/install/lib/liblub.so.1.0.0]
  1,226 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_wdog.c:clish_shell_keypress_fn [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,223 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/clish/ptype/ptype.c:clish_ptype__set_pattern [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,209 ( 0.02%)  /opt/build/glibc/glibc-2.24/elf/dl-close.c:_dl_close_worker [/lib/x86_64-linux-gnu/ld-2.24.so]
  1,202 ( 0.02%)  /opt/build/glibc/glibc-2.24/elf/dl-minimal.c:__libc_memalign [/lib/x86_64-linux-gnu/ld-2.24.so]
  1,191 ( 0.02%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/strtok.S:strtok_r [/lib/x86_64-linux-gnu/libc-2.24.so]
  1,159 ( 0.02%)  /opt/build/glibc/glibc-2.24/elf/dl-reloc.c:_dl_relocate_object [/lib/x86_64-linux-gnu/ld-2.24.so]
  1,150 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/clish/param/param.c:clish_param_new [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,136 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c:tinyrl_new [/home/ykuznetsov/klish-2.1.3/install/lib/libtinyrl.so.1.0.0]
  1,129 ( 0.02%)  /opt/build/glibc/glibc-2.24/elf/rtld.c:dl_main [/lib/x86_64-linux-gnu/ld-2.24.so]
  1,127 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_startup.c:clish_shell_prepare [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,120 ( 0.02%)  /opt/build/glibc/glibc-2.24/elf/dl-error.c:_dl_catch_error [/lib/x86_64-linux-gnu/ld-2.24.so]
  1,117 ( 0.02%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../memcmp.S:bcmp [/lib/x86_64-linux-gnu/ld-2.24.so]
  1,112 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_command.c:clish_shell_param_generator [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,109 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/clish/ptype/ptype.c:clish_ptype_validate_or_translate [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,107 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_startup.c:iterate_paramv [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,105 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_view.c:clish_shell__get_view [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,100 ( 0.02%)  ???:0x00000000000137d0 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
  1,092 ( 0.02%)  /opt/build/glibc/glibc-2.24/locale/findlocale.c:_nl_find_locale [/lib/x86_64-linux-gnu/libc-2.24.so]
  1,084 ( 0.02%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../multiarch/memmove-vec-unaligned-erms.S:mempcpy [/lib/x86_64-linux-gnu/ld-2.24.so]
  1,073 ( 0.02%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/memchr.S:memchr [/lib/x86_64-linux-gnu/libc-2.24.so]
  1,041 ( 0.02%)  /opt/build/glibc/glibc-2.24/elf/dl-cache.c:_dl_load_cache_lookup [/lib/x86_64-linux-gnu/ld-2.24.so]
  1,039 ( 0.02%)  /opt/build/glibc/glibc-2.24/locale/loadarchive.c:_nl_load_locale_from_archive [/lib/x86_64-linux-gnu/libc-2.24.so]
  1,038 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/clish/view/view.c:clish_view_resolve_command [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
  1,025 ( 0.02%)  /opt/build/glibc/glibc-2.24/setjmp/../sysdeps/x86_64/setjmp.S:__sigsetjmp [/lib/x86_64-linux-gnu/libc-2.24.so]
  1,008 ( 0.02%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86/cacheinfo.c:intel_check_word [/lib/x86_64-linux-gnu/libc-2.24.so]
  1,000 ( 0.02%)  /home/ykuznetsov/klish-2.1.3/tinyrl/history/history.c:remove_duplicate [/home/ykuznetsov/klish-2.1.3/install/lib/libtinyrl.so.1.0.0]
  1,000 ( 0.02%)  /opt/build/glibc/glibc-2.24/elf/dl-error.c:_dl_catch_error'2 [/lib/x86_64-linux-gnu/ld-2.24.so]
    969 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/ptype/ptype.c:clish_ptype_select__get_name.isra.0 [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    964 ( 0.01%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../multiarch/memset-vec-unaligned-erms.S:memset [/lib/x86_64-linux-gnu/ld-2.24.so]
    944 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_var.c:clish_shell_expand_var_ex [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    928 ( 0.01%)  /opt/build/glibc/glibc-2.24/stdio-common/_itoa.c:_itoa_word [/lib/x86_64-linux-gnu/libc-2.24.so]
    927 ( 0.01%)  /opt/build/glibc/glibc-2.24/wctype/wcfuncs.c:iswalnum [/lib/x86_64-linux-gnu/libc-2.24.so]
    925 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/lub/list/list.c:lub_list_add [/home/ykuznetsov/klish-2.1.3/install/lib/liblub.so.1.0.0]
    884 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c:clish_xmldoc_read [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    884 ( 0.01%)  /opt/build/glibc/glibc-2.24/posix/regex_internal.c:re_node_set_insert_last [/lib/x86_64-linux-gnu/libc-2.24.so]
    882 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c:tinyrl_is_quoting [/home/ykuznetsov/klish-2.1.3/install/lib/libtinyrl.so.1.0.0]
    868 ( 0.01%)  /opt/build/glibc/glibc-2.24/elf/../sysdeps/x86_64/dl-trampoline.h:_dl_runtime_resolve_fxsave [/lib/x86_64-linux-gnu/ld-2.24.so]
    866 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_xml.c:process_ptype [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    856 ( 0.01%)  /opt/build/glibc/glibc-2.24/misc/../sysdeps/unix/sysv/linux/wordsize-64/mmap.c:mmap [/lib/x86_64-linux-gnu/libc-2.24.so]
    846 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/ptype/ptype.c:clish_ptype_bt_compare [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    835 ( 0.01%)  /opt/build/glibc/glibc-2.24/locale/setlocale.c:setlocale [/lib/x86_64-linux-gnu/libc-2.24.so]
    820 ( 0.01%)  /opt/build/glibc/glibc-2.24/libio/genops.c:__overflow [/lib/x86_64-linux-gnu/libc-2.24.so]
    820 ( 0.01%)  ???:0x0000000000006340 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
    816 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_startup.c:resolve_ptype [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    810 ( 0.01%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../multiarch/memmove-vec-unaligned-erms.S:memcpy [/lib/x86_64-linux-gnu/ld-2.24.so]
    806 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_xml.c:clish_shell_load_scheme [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    805 ( 0.01%)  /opt/build/glibc/glibc-2.24/stdlib/../stdlib/strtol_l.c:____strtol_l_internal [/lib/x86_64-linux-gnu/libc-2.24.so]
    802 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/lub/argv/argv.c:lub_argv__get_count [/home/ykuznetsov/klish-2.1.3/install/lib/liblub.so.1.0.0]
    780 ( 0.01%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../strcmp.S:__GI_strncmp [/lib/x86_64-linux-gnu/libc-2.24.so]
    770 ( 0.01%)  /opt/build/glibc/glibc-2.24/posix/regcomp.c:parse_branch [/lib/x86_64-linux-gnu/libc-2.24.so]
    768 ( 0.01%)  /opt/build/glibc/glibc-2.24/elf/dl-deps.c:openaux [/lib/x86_64-linux-gnu/ld-2.24.so]
    760 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_execute.c:clish_shell_execute [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    750 ( 0.01%)  ???:0x0000000000004d00 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
    740 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/plugin/plugin.c:clish_plugin_get_sym [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    729 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/tinyrl/vt100/vt100.c:tinyrl_vt100_oflush [/home/ykuznetsov/klish-2.1.3/install/lib/libtinyrl.so.1.0.0]
    718 ( 0.01%)  ???:XML_GetBuffer [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
    701 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/ptype/ptype.c:clish_ptype_new [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    701 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_startup.c:iterate_paramv'2 [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    700 ( 0.01%)  ???:0x0000000000004610 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
    693 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c:tinyrl_delete_matches [/home/ykuznetsov/klish-2.1.3/install/lib/libtinyrl.so.1.0.0]
    686 ( 0.01%)  /opt/build/glibc/glibc-2.24/elf/dl-load.c:decompose_rpath [/lib/x86_64-linux-gnu/ld-2.24.so]
    673 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/view/view.c:clish_view_new_command [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    661 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c:clish_xml_release [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    660 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/param/param.c:clish_param_delete [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    652 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c:tinyrl_key_backspace [/home/ykuznetsov/klish-2.1.3/install/lib/libtinyrl.so.1.0.0]
    650 ( 0.01%)  ???:0x000000000000b4f0 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
    648 ( 0.01%)  /opt/build/glibc/glibc-2.24/malloc/malloc.c:malloc_init_state [/lib/x86_64-linux-gnu/libc-2.24.so]
    645 ( 0.01%)  ???:0x00000000000071d0 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
    644 ( 0.01%)  /opt/build/glibc/glibc-2.24/posix/regex_internal.c:free_state [/lib/x86_64-linux-gnu/libc-2.24.so]
    640 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/param/param.c:clish_paramv_delete [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    635 ( 0.01%)  /opt/build/glibc/glibc-2.24/io/../sysdeps/unix/syscall-template.S:__write_nocancel [/lib/x86_64-linux-gnu/libc-2.24.so]
    633 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_command.c:clish_shell_resolve_command [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    627 ( 0.01%)  /opt/build/glibc/glibc-2.24/posix/regcomp.c:parse_reg_exp'2 [/lib/x86_64-linux-gnu/libc-2.24.so]
    619 ( 0.01%)  /opt/build/glibc/glibc-2.24/libio/iogetline.c:_IO_getline_info [/lib/x86_64-linux-gnu/libc-2.24.so]
    600 ( 0.01%)  /opt/build/glibc/glibc-2.24/misc/../sysdeps/unix/syscall-template.S:ioctl [/lib/x86_64-linux-gnu/libc-2.24.so]
    597 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/lub/bintree/bintree_iterator_next.c:lub_bintree_iterator_next [/home/ykuznetsov/klish-2.1.3/install/lib/liblub.so.1.0.0]
    596 ( 0.01%)  /opt/build/glibc/glibc-2.24/dirent/../sysdeps/posix/readdir.c:readdir [/lib/x86_64-linux-gnu/libc-2.24.so]
    595 ( 0.01%)  /opt/build/glibc/glibc-2.24/posix/regcomp.c:re_compile_fastmap [/lib/x86_64-linux-gnu/libc-2.24.so]
    588 ( 0.01%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c:clish_expat_element_end [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
    578 ( 0.01%)  /opt/build/glibc/glibc-2.24/posix/regcomp.c:free_charset [/lib/x86_64-linux-gnu/libc-2.24.so]
    576 ( 0.01%)  /opt/build/glibc/glibc-2.24/elf/dl-fini.c:_dl_fini [/lib/x86_64-linux-gnu/ld-2.24.so]
613,421 (12.06%)  /opt/build/glibc/glibc-2.24/malloc/malloc.c:_int_malloc [/lib/x86_64-linux-gnu/libc-2.24.so]
417,920 ( 8.22%)  /opt/build/glibc/glibc-2.24/iconv/../iconv/skeleton.c:__gconv_transform_utf8_internal [/lib/x86_64-linux-gnu/libc-2.24.so]
382,308 ( 7.52%)  /opt/build/glibc/glibc-2.24/wcsmbs/mbrtowc.c:mbrtowc [/lib/x86_64-linux-gnu/libc-2.24.so]
225,902 ( 4.44%)  /opt/build/glibc/glibc-2.24/malloc/malloc.c:_int_free [/lib/x86_64-linux-gnu/libc-2.24.so]
220,753 ( 4.34%)  ???:0x0000000000013e60 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
219,417 ( 4.31%)  /opt/build/glibc/glibc-2.24/elf/dl-lookup.c:do_lookup_x [/lib/x86_64-linux-gnu/ld-2.24.so]
187,324 ( 3.68%)  /opt/build/glibc/glibc-2.24/malloc/malloc.c:malloc [/lib/x86_64-linux-gnu/libc-2.24.so]
154,616 ( 3.04%)  /opt/build/glibc/glibc-2.24/wcsmbs/btowc.c:btowc [/lib/x86_64-linux-gnu/libc-2.24.so]
145,295 ( 2.86%)  ???:0x000000000000f290 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
134,017 ( 2.64%)  /opt/build/glibc/glibc-2.24/posix/regcomp.c:parse_expression'2 [/lib/x86_64-linux-gnu/libc-2.24.so]
130,916 ( 2.57%)  /opt/build/glibc/glibc-2.24/posix/regcomp.c:re_compile_fastmap_iter.isra.24 [/lib/x86_64-linux-gnu/libc-2.24.so]
120,093 ( 2.36%)  /opt/build/glibc/glibc-2.24/elf/dl-lookup.c:_dl_lookup_symbol_x [/lib/x86_64-linux-gnu/ld-2.24.so]
108,808 ( 2.14%)  /opt/build/glibc/glibc-2.24/locale/coll-lookup.c:__collseq_table_lookup [/lib/x86_64-linux-gnu/libc-2.24.so]
102,528 ( 2.02%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../strcmp.S:strcmp [/lib/x86_64-linux-gnu/ld-2.24.so]
 94,058 ( 1.85%)  ???:0x000000000001a2f0 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
 89,941 ( 1.77%)  /opt/build/glibc/glibc-2.24/malloc/malloc.c:malloc_consolidate [/lib/x86_64-linux-gnu/libc-2.24.so]
 76,434 ( 1.50%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c:clish_expat_make_node [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
 56,681 ( 1.11%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/strcmp-sse2-unaligned.S:__strcmp_sse2_unaligned [/lib/x86_64-linux-gnu/libc-2.24.so]
 56,567 ( 1.11%)  /opt/build/glibc/glibc-2.24/elf/dl-addr.c:_dl_addr [/lib/x86_64-linux-gnu/libc-2.24.so]
 52,519 ( 1.03%)  /opt/build/glibc/glibc-2.24/malloc/malloc.c:free [/lib/x86_64-linux-gnu/libc-2.24.so]
 47,986 ( 0.94%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/strlen.S:strlen [/lib/x86_64-linux-gnu/ld-2.24.so]
 40,355 ( 0.79%)  ???:0x0000000000005130 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
 35,760 ( 0.70%)  /opt/build/glibc/glibc-2.24/elf/dl-profstub.c:_dl_mcount_wrapper_check [/lib/x86_64-linux-gnu/libc-2.24.so]
 35,751 ( 0.70%)  /opt/build/glibc/glibc-2.24/elf/dl-misc.c:_dl_name_match_p [/lib/x86_64-linux-gnu/ld-2.24.so]
 32,428 ( 0.64%)  ???:0x0000000000008190 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
 32,064 ( 0.63%)  /opt/build/glibc/glibc-2.24/stdio-common/vfprintf.c:vfprintf [/lib/x86_64-linux-gnu/libc-2.24.so]
 29,924 ( 0.59%)  ???:0x000000000000f970 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
 27,384 ( 0.54%)  ???:0x000000000000e2f0 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
 26,762 ( 0.53%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../multiarch/memmove-vec-unaligned-erms.S:memcpy@GLIBC_2.2.5 [/lib/x86_64-linux-gnu/libc-2.24.so]
 25,596 ( 0.50%)  /opt/build/glibc/glibc-2.24/elf/dl-lookup.c:check_match [/lib/x86_64-linux-gnu/ld-2.24.so]
 23,816 ( 0.47%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/strcat-sse2-unaligned.S:__strcat_sse2_unaligned [/lib/x86_64-linux-gnu/libc-2.24.so]
 23,627 ( 0.46%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c:clish_xmlnode_fetch_attr [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
 23,485 ( 0.46%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c:clish_expat_free_node'2 [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
 22,857 ( 0.45%)  /opt/build/glibc/glibc-2.24/string/strdup.c:strdup [/lib/x86_64-linux-gnu/ld-2.24.so]
 21,352 ( 0.42%)  ???:0x0000000000007580 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
 19,906 ( 0.39%)  /opt/build/glibc/glibc-2.24/elf/../elf/dl-runtime.c:_dl_fixup [/lib/x86_64-linux-gnu/ld-2.24.so]
 19,167 ( 0.38%)  /opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/strcpy-sse2-unaligned.S:__strncpy_sse2_unaligned [/lib/x86_64-linux-gnu/libc-2.24.so]
 19,069 ( 0.37%)  /opt/build/glibc/glibc-2.24/malloc/malloc.c:realloc [/lib/x86_64-linux-gnu/libc-2.24.so]
 18,243 ( 0.36%)  /home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c:clish_expat_chardata_handler [/home/ykuznetsov/klish-2.1.3/install/lib/libclish.so.1.0.0]
 17,920 ( 0.35%)  /opt/build/glibc/glibc-2.24/iconv/gconv_simple.c:__gconv_btwoc_ascii [/lib/x86_64-linux-gnu/libc-2.24.so]
 17,608 ( 0.35%)  /opt/build/glibc/glibc-2.24/posix/regcomp.c:re_compile_internal [/lib/x86_64-linux-gnu/libc-2.24.so]
 16,913 ( 0.33%)  /opt/build/glibc/glibc-2.24/libio/genops.c:_IO_default_xsputn [/lib/x86_64-linux-gnu/libc-2.24.so]
 16,107 ( 0.32%)  /home/ykuznetsov/klish-2.1.3/lub/string/string.c:lub_string_nocasecmp [/home/ykuznetsov/klish-2.1.3/install/lib/liblub.so.1.0.0]
 15,768 ( 0.31%)  /opt/build/glibc/glibc-2.24/posix/regcomp.c:calc_eclosure_iter [/lib/x86_64-linux-gnu/libc-2.24.so]
 15,170 ( 0.30%)  ???:0x0000000000004c30 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
 15,162 ( 0.30%)  /opt/build/glibc/glibc-2.24/posix/regex_internal.c:re_dfa_add_node [/lib/x86_64-linux-gnu/libc-2.24.so]
 14,870 ( 0.29%)  /opt/build/glibc/glibc-2.24/posix/regex_internal.c:re_acquire_state_context [/lib/x86_64-linux-gnu/libc-2.24.so]
 13,971 ( 0.27%)  ???:0x000000000000edb0 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
 13,120 ( 0.26%)  /opt/build/glibc/glibc-2.24/posix/regcomp.c:postorder [/lib/x86_64-linux-gnu/libc-2.24.so]
 12,600 ( 0.25%)  /opt/build/glibc/glibc-2.24/posix/regcomp.c:preorder [/lib/x86_64-linux-gnu/libc-2.24.so]
 12,581 ( 0.25%)  /opt/build/glibc/glibc-2.24/posix/regex_internal.c:re_node_set_merge [/lib/x86_64-linux-gnu/libc-2.24.so]
 11,942 ( 0.23%)  /opt/build/glibc/glibc-2.24/stdlib/getenv.c:getenv [/lib/x86_64-linux-gnu/libc-2.24.so]
 11,167 ( 0.22%)  /opt/build/glibc/glibc-2.24/posix/regcomp.c:create_token_tree.isra.13 [/lib/x86_64-linux-gnu/libc-2.24.so]
 11,012 ( 0.22%)  /home/ykuznetsov/klish-2.1.3/lub/ctype/ctype.c:lub_ctype_tolower [/home/ykuznetsov/klish-2.1.3/install/lib/liblub.so.1.0.0]
 10,830 ( 0.21%)  /opt/build/glibc/glibc-2.24/malloc/malloc.c:_int_realloc [/lib/x86_64-linux-gnu/libc-2.24.so]
 10,439 ( 0.21%)  /opt/build/glibc/glibc-2.24/elf/dl-load.c:_dl_map_object [/lib/x86_64-linux-gnu/ld-2.24.so]
 10,136 ( 0.20%)  /home/ykuznetsov/klish-2.1.3/lub/bintree/bintree_splay.c:lub_bintree_splay [/home/ykuznetsov/klish-2.1.3/install/lib/liblub.so.1.0.0]
 10,017 ( 0.20%)  /opt/build/glibc/glibc-2.24/malloc/malloc.c:calloc [/lib/x86_64-linux-gnu/libc-2.24.so]
  9,680 ( 0.19%)  ???:0x00000000000045c0 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
  9,491 ( 0.19%)  ???:0x0000000000005570 [/lib/x86_64-linux-gnu/libexpat.so.1.6.2]
  9,095 ( 0.18%)  /opt/build/glibc/glibc-2.24/elf/dl-deps.c:_dl_map_object_deps [/lib/x86_64-linux-gnu/ld-2.24.so]
  8,917 ( 0.18%)  /home/ykuznetsov/klish-2.1.3/lub/string/string.c:lub_string_catn [/home/ykuznetsov/klish-2.1.3/install/lib/liblub.so.1.0.0]
  8,580 ( 0.17%)  /home/ykuznetsov/klish-2.1.3/lub/string/string.c:lub_string_nextword [/home/ykuznetsov/klish-2.1.3/install/lib/liblub.so.1.0.0]
